store_id,timestamp,active_riders,orders_in_queue,avg_rider_wait_time
8,2024-01-22 05:15:00,10,0,0.96
9,2024-01-22 05:15:00,13,0,0.76
10,2024-01-22 05:15:00,9,2,0.53
11,2024-01-22 05:15:00,9,3,0.68
12,2024-01-22 05:15:00,5,1,0.61
1,2024-01-22 05:30:00,13,3,0.78
2,2024-01-22 05:30:00,8,1,0.5
3,2024-01-22 05:30:00,6,0,1.26
4,2024-01-22 05:30:00,13,3,0.93
5,2024-01-22 05:30:00,6,0,1.01
6,2024-01-22 05:30:00,10,3,1.2
7,2024-01-22 05:30:00,6,1,0.83
8,2024-01-22 05:30:00,8,3,0.74
9,2024-01-22 05:30:00,12,1,0.89
10,2024-01-22 05:30:00,8,0,0.99
11,2024-01-22 05:30:00,9,2,0.88
12,2024-01-22 05:30:00,6,3,1.47
1,2024-01-22 05:45:00,13,0,1.34
2,2024-01-22 05:45:00,9,0,1.14
3,2024-01-22 05:45:00,3,0,0.5
4,2024-01-22 05:45:00,13,2,1.24
5,2024-01-22 05:45:00,6,3,1.04
6,2024-01-22 05:45:00,8,2,1.32
7,2024-01-22 05:45:00,4,1,0.66
8,2024-01-22 05:45:00,7,1,1.49
9,2024-01-22 05:45:00,11,3,0.72
10,2024-01-22 05:45:00,9,3,0.94
11,2024-01-22 05:45:00,10,3,1.44
12,2024-01-22 05:45:00,7,3,0.61
1,2024-01-22 06:00:00,12,3,1.33
2,2024-01-22 06:00:00,7,3,0.81
3,2024-01-22 06:00:00,3,2,1.48
4,2024-01-22 06:00:00,11,2,1.35
5,2024-01-22 06:00:00,7,2,0.8
6,2024-01-22 06:00:00,10,0,0.55
7,2024-01-22 06:00:00,3,2,1.27
8,2024-01-22 06:00:00,10,2,1.42
9,2024-01-22 06:00:00,12,0,1.16
10,2024-01-22 06:00:00,7,0,1.3
11,2024-01-22 06:00:00,9,1,0.66
12,2024-01-22 06:00:00,6,1,0.6
1,2024-01-22 06:15:00,14,2,1.42
2,2024-01-22 06:15:00,7,0,0.81
3,2024-01-22 06:15:00,7,1,0.86
4,2024-01-22 06:15:00,13,1,0.98
5,2024-01-22 06:15:00,7,0,0.96
6,2024-01-22 06:15:00,7,2,0.95
7,2024-01-22 06:15:00,3,1,0.98
8,2024-01-22 06:15:00,10,3,0.84
9,2024-01-22 06:15:00,10,0,1.27
10,2024-01-22 06:15:00,7,1,1.42
11,2024-01-22 06:15:00,7,1,0.99
12,2024-01-22 06:15:00,4,3,0.89
1,2024-01-22 06:30:00,11,3,1.37
2,2024-01-22 06:30:00,10,3,0.63
3,2024-01-22 06:30:00,7,3,0.54
4,2024-01-22 06:30:00,11,2,0.93
5,2024-01-22 06:30:00,6,0,1.03
6,2024-01-22 06:30:00,6,0,0.96
7,2024-01-22 06:30:00,7,1,0.67
8,2024-01-22 06:30:00,8,0,1.43
9,2024-01-22 06:30:00,12,1,1.42
10,2024-01-22 06:30:00,8,2,1.01
11,2024-01-22 06:30:00,7,2,0.74
12,2024-01-22 06:30:00,4,1,1.05
1,2024-01-22 06:45:00,12,1,1.34
2,2024-01-22 06:45:00,10,0,0.58
3,2024-01-22 06:45:00,3,0,1.43
4,2024-01-22 06:45:00,14,2,1.43
5,2024-01-22 06:45:00,8,0,0.66
6,2024-01-22 06:45:00,9,2,1.34
7,2024-01-22 06:45:00,3,2,0.78
8,2024-01-22 06:45:00,6,2,1.45
9,2024-01-22 06:45:00,12,3,1.31
10,2024-01-22 06:45:00,10,0,1.12
11,2024-01-22 06:45:00,9,2,0.7
12,2024-01-22 06:45:00,4,2,1.13
1,2024-01-22 07:00:00,11,0,0.66
2,2024-01-22 07:00:00,7,3,0.87
3,2024-01-22 07:00:00,3,3,0.6
4,2024-01-22 07:00:00,11,2,0.78
5,2024-01-22 07:00:00,7,1,0.66
6,2024-01-22 07:00:00,10,1,1.02
7,2024-01-22 07:00:00,6,1,1.17
8,2024-01-22 07:00:00,7,0,0.67
9,2024-01-22 07:00:00,13,3,1.14
10,2024-01-22 07:00:00,9,0,1.13
11,2024-01-22 07:00:00,9,0,0.55
12,2024-01-22 07:00:00,7,0,1.18
1,2024-01-22 07:15:00,14,1,0.82
2,2024-01-22 07:15:00,10,2,0.51
3,2024-01-22 07:15:00,7,1,0.98
4,2024-01-22 07:15:00,11,3,0.86
5,2024-01-22 07:15:00,10,0,1.29
6,2024-01-22 07:15:00,9,2,1.07
7,2024-01-22 07:15:00,4,0,0.7
8,2024-01-22 07:15:00,6,3,1.17
9,2024-01-22 07:15:00,13,2,1.26
10,2024-01-22 07:15:00,8,0,1.16
11,2024-01-22 07:15:00,6,3,0.81
12,2024-01-22 07:15:00,5,2,0.69
1,2024-01-22 07:30:00,13,3,1.14
2,2024-01-22 07:30:00,10,0,1.15
3,2024-01-22 07:30:00,3,3,0.7
4,2024-01-22 07:30:00,12,1,1.19
5,2024-01-22 07:30:00,6,1,1.32
6,2024-01-22 07:30:00,7,2,0.81
7,2024-01-22 07:30:00,7,2,1.44
8,2024-01-22 07:30:00,10,3,1.42
9,2024-01-22 07:30:00,13,0,1.27
10,2024-01-22 07:30:00,8,3,0.94
11,2024-01-22 07:30:00,7,3,1.14
12,2024-01-22 07:30:00,7,1,1.18
1,2024-01-22 07:45:00,11,3,0.56
2,2024-01-22 07:45:00,10,0,0.86
3,2024-01-22 07:45:00,4,1,0.7
4,2024-01-22 07:45:00,13,0,0.97
5,2024-01-22 07:45:00,8,2,1.3
6,2024-01-22 07:45:00,7,2,0.67
7,2024-01-22 07:45:00,7,2,0.58
8,2024-01-22 07:45:00,10,0,1.49
9,2024-01-22 07:45:00,14,2,1.37
10,2024-01-22 07:45:00,9,3,1.02
11,2024-01-22 07:45:00,10,3,1.06
12,2024-01-22 07:45:00,5,2,1.19
1,2024-01-22 08:00:00,13,3,0.79
2,2024-01-22 08:00:00,9,1,1.14
3,2024-01-22 08:00:00,6,0,1.31
4,2024-01-22 08:00:00,11,3,0.99
5,2024-01-22 08:00:00,8,1,1.06
6,2024-01-22 08:00:00,7,2,0.83
7,2024-01-22 08:00:00,4,2,1.44
8,2024-01-22 08:00:00,7,2,0.86
9,2024-01-22 08:00:00,12,2,1.09
10,2024-01-22 08:00:00,7,1,0.96
11,2024-01-22 08:00:00,8,1,0.53
12,2024-01-22 08:00:00,3,0,0.54
1,2024-01-22 08:15:00,10,2,1.47
2,2024-01-22 08:15:00,6,0,1.19
3,2024-01-22 08:15:00,7,1,1.32
4,2024-01-22 08:15:00,11,2,1.29
5,2024-01-22 08:15:00,7,1,0.53
6,2024-01-22 08:15:00,7,3,0.74
7,2024-01-22 08:15:00,5,0,1.21
8,2024-01-22 08:15:00,8,3,1.32
9,2024-01-22 08:15:00,12,0,1.28
10,2024-01-22 08:15:00,8,0,0.87
11,2024-01-22 08:15:00,10,1,1.22
12,2024-01-22 08:15:00,6,1,0.95
1,2024-01-22 08:30:00,14,0,1.42
2,2024-01-22 08:30:00,9,2,1.11
3,2024-01-22 08:30:00,6,2,0.83
4,2024-01-22 08:30:00,14,3,0.61
5,2024-01-22 08:30:00,9,0,1.13
6,2024-01-22 08:30:00,7,1,1.18
7,2024-01-22 08:30:00,7,3,1.41
8,2024-01-22 08:30:00,8,0,0.86
9,2024-01-22 08:30:00,12,0,1.18
10,2024-01-22 08:30:00,7,3,0.52
11,2024-01-22 08:30:00,7,1,0.6
12,2024-01-22 08:30:00,6,1,0.63
1,2024-01-22 08:45:00,13,1,0.89
2,2024-01-22 08:45:00,7,1,1.35
3,2024-01-22 08:45:00,5,1,0.69
4,2024-01-22 08:45:00,13,3,0.84
5,2024-01-22 08:45:00,10,1,1.33
6,2024-01-22 08:45:00,6,2,1.26
7,2024-01-22 08:45:00,4,3,1.31
8,2024-01-22 08:45:00,8,2,1.43
9,2024-01-22 08:45:00,12,2,1.05
10,2024-01-22 08:45:00,7,1,0.86
11,2024-01-22 08:45:00,10,2,0.96
12,2024-01-22 08:45:00,7,3,1.46
1,2024-01-22 09:00:00,13,1,0.8
2,2024-01-22 09:00:00,8,3,1.24
3,2024-01-22 09:00:00,4,3,1.02
4,2024-01-22 09:00:00,11,1,0.67
5,2024-01-22 09:00:00,7,3,1.29
6,2024-01-22 09:00:00,6,2,1.22
7,2024-01-22 09:00:00,5,2,1.36
8,2024-01-22 09:00:00,6,2,1.3
9,2024-01-22 09:00:00,11,3,1.33
10,2024-01-22 09:00:00,8,1,0.82
11,2024-01-22 09:00:00,9,3,0.72
12,2024-01-22 09:00:00,6,1,0.59
1,2024-01-22 09:15:00,12,1,0.98
2,2024-01-22 09:15:00,7,1,0.86
3,2024-01-22 09:15:00,7,2,1.11
4,2024-01-22 09:15:00,14,2,0.53
5,2024-01-22 09:15:00,10,1,0.85
6,2024-01-22 09:15:00,10,0,0.84
7,2024-01-22 09:15:00,3,2,1.38
8,2024-01-22 09:15:00,10,3,0.88
9,2024-01-22 09:15:00,12,3,0.52
10,2024-01-22 09:15:00,7,3,0.74
11,2024-01-22 09:15:00,8,3,0.67
12,2024-01-22 09:15:00,3,2,1.2
1,2024-01-22 09:30:00,12,3,0.93
2,2024-01-22 09:30:00,6,1,0.63
3,2024-01-22 09:30:00,6,2,0.76
4,2024-01-22 09:30:00,14,0,0.53
5,2024-01-22 09:30:00,7,3,0.75
6,2024-01-22 09:30:00,9,1,0.5
7,2024-01-22 09:30:00,3,0,1.05
8,2024-01-22 09:30:00,7,1,1.4
9,2024-01-22 09:30:00,11,2,0.5
10,2024-01-22 09:30:00,6,1,1.22
11,2024-01-22 09:30:00,8,1,0.98
12,2024-01-22 09:30:00,7,2,1.12
1,2024-01-22 09:45:00,12,0,1.25
2,2024-01-22 09:45:00,10,1,0.85
3,2024-01-22 09:45:00,7,1,0.89
4,2024-01-22 09:45:00,14,0,1.06
5,2024-01-22 09:45:00,10,2,0.78
6,2024-01-22 09:45:00,10,0,0.76
7,2024-01-22 09:45:00,6,1,0.89
8,2024-01-22 09:45:00,6,2,0.64
9,2024-01-22 09:45:00,10,0,0.89
10,2024-01-22 09:45:00,6,0,1.27
11,2024-01-22 09:45:00,8,0,0.56
12,2024-01-22 09:45:00,4,2,1.38
1,2024-01-22 10:00:00,13,0,1.07
2,2024-01-22 10:00:00,7,2,1.22
3,2024-01-22 10:00:00,4,1,0.96
4,2024-01-22 10:00:00,14,0,1.37
5,2024-01-22 10:00:00,9,3,1.08
6,2024-01-22 10:00:00,8,2,1.24
7,2024-01-22 10:00:00,4,1,1.32
8,2024-01-22 10:00:00,8,0,0.9
9,2024-01-22 10:00:00,11,1,1.37
10,2024-01-22 10:00:00,10,3,1.03
11,2024-01-22 10:00:00,10,2,0.79
12,2024-01-22 10:00:00,5,1,0.86
1,2024-01-22 10:15:00,10,0,1.33
2,2024-01-22 10:15:00,8,2,0.89
3,2024-01-22 10:15:00,3,3,1.01
4,2024-01-22 10:15:00,13,2,0.73
5,2024-01-22 10:15:00,9,3,1.24
6,2024-01-22 10:15:00,9,2,1.07
7,2024-01-22 10:15:00,7,3,0.84
8,2024-01-22 10:15:00,7,2,1.41
9,2024-01-22 10:15:00,11,3,0.74
10,2024-01-22 10:15:00,7,0,1.48
11,2024-01-22 10:15:00,7,3,1.29
12,2024-01-22 10:15:00,4,3,1.35
1,2024-01-22 10:30:00,13,2,1.15
2,2024-01-22 10:30:00,7,2,1.48
3,2024-01-22 10:30:00,5,2,0.81
4,2024-01-22 10:30:00,14,0,0.75
5,2024-01-22 10:30:00,6,3,1.36
6,2024-01-22 10:30:00,10,1,1.36
7,2024-01-22 10:30:00,7,0,1.16
8,2024-01-22 10:30:00,10,0,0.98
9,2024-01-22 10:30:00,14,2,0.92
10,2024-01-22 10:30:00,8,3,0.51
11,2024-01-22 10:30:00,7,2,1.22
12,2024-01-22 10:30:00,7,1,1.5
1,2024-01-22 10:45:00,11,0,1.24
2,2024-01-22 10:45:00,10,1,0.76
3,2024-01-22 10:45:00,6,2,0.89
4,2024-01-22 10:45:00,11,0,1.05
5,2024-01-22 10:45:00,10,3,1.07
6,2024-01-22 10:45:00,7,1,0.87
7,2024-01-22 10:45:00,6,0,0.93
8,2024-01-22 10:45:00,10,2,1.17
9,2024-01-22 10:45:00,13,1,0.69
10,2024-01-22 10:45:00,10,3,1.46
11,2024-01-22 10:45:00,7,2,0.73
12,2024-01-22 10:45:00,6,2,1.28
1,2024-01-22 11:00:00,14,2,0.96
2,2024-01-22 11:00:00,8,0,0.82
3,2024-01-22 11:00:00,3,3,1.1
4,2024-01-22 11:00:00,14,0,0.94
5,2024-01-22 11:00:00,7,3,1.07
6,2024-01-22 11:00:00,7,0,0.58
7,2024-01-22 11:00:00,7,2,0.73
8,2024-01-22 11:00:00,9,3,1.4
9,2024-01-22 11:00:00,14,0,0.55
10,2024-01-22 11:00:00,10,0,0.91
11,2024-01-22 11:00:00,9,3,1.1
12,2024-01-22 11:00:00,6,3,0.91
1,2024-01-22 11:15:00,10,0,0.69
2,2024-01-22 11:15:00,9,3,0.88
3,2024-01-22 11:15:00,6,2,0.55
4,2024-01-22 11:15:00,12,3,0.82
5,2024-01-22 11:15:00,8,0,0.89
6,2024-01-22 11:15:00,7,2,1.21
7,2024-01-22 11:15:00,3,1,1.3
8,2024-01-22 11:15:00,8,0,1.12
9,2024-01-22 11:15:00,10,1,0.94
10,2024-01-22 11:15:00,10,0,0.59
11,2024-01-22 11:15:00,7,1,0.79
12,2024-01-22 11:15:00,3,1,0.68
1,2024-01-22 11:30:00,11,1,1.38
2,2024-01-22 11:30:00,7,1,1.47
3,2024-01-22 11:30:00,4,1,0.92
4,2024-01-22 11:30:00,11,3,0.69
5,2024-01-22 11:30:00,9,2,0.59
6,2024-01-22 11:30:00,8,3,0.99
7,2024-01-22 11:30:00,7,1,0.64
8,2024-01-22 11:30:00,7,2,0.53
9,2024-01-22 11:30:00,11,0,1.43
10,2024-01-22 11:30:00,8,2,0.94
11,2024-01-22 11:30:00,9,1,1.2
12,2024-01-22 11:30:00,4,0,1.34
1,2024-01-22 11:45:00,10,2,0.8
2,2024-01-22 11:45:00,8,1,0.94
3,2024-01-22 11:45:00,6,1,0.57
4,2024-01-22 11:45:00,12,1,1.4
5,2024-01-22 11:45:00,6,0,0.63
6,2024-01-22 11:45:00,6,1,0.55
7,2024-01-22 11:45:00,7,0,1.05
8,2024-01-22 11:45:00,9,2,1.21
9,2024-01-22 11:45:00,11,0,0.68
10,2024-01-22 11:45:00,6,3,0.92
11,2024-01-22 11:45:00,6,0,1.19
12,2024-01-22 11:45:00,5,2,1.03
1,2024-01-22 12:00:00,13,3,1.26
2,2024-01-22 12:00:00,10,1,0.82
3,2024-01-22 12:00:00,3,2,0.81
4,2024-01-22 12:00:00,11,1,1.32
5,2024-01-22 12:00:00,9,1,0.99
6,2024-01-22 12:00:00,10,1,0.68
7,2024-01-22 12:00:00,4,3,0.58
8,2024-01-22 12:00:00,10,1,1.4
9,2024-01-22 12:00:00,11,0,1.3
10,2024-01-22 12:00:00,6,3,0.54
11,2024-01-22 12:00:00,10,1,1.37
12,2024-01-22 12:00:00,6,0,1.38
1,2024-01-22 12:15:00,14,2,1.31
2,2024-01-22 12:15:00,6,1,1.22
3,2024-01-22 12:15:00,6,2,1.1
4,2024-01-22 12:15:00,10,1,0.89
5,2024-01-22 12:15:00,7,3,0.99
6,2024-01-22 12:15:00,9,0,1.44
7,2024-01-22 12:15:00,6,3,1.21
8,2024-01-22 12:15:00,7,0,1.34
9,2024-01-22 12:15:00,12,3,0.73
10,2024-01-22 12:15:00,7,1,1.26
11,2024-01-22 12:15:00,6,0,1.03
12,2024-01-22 12:15:00,4,3,0.6
1,2024-01-22 12:30:00,10,2,0.6
2,2024-01-22 12:30:00,8,2,0.61
3,2024-01-22 12:30:00,4,3,0.67
4,2024-01-22 12:30:00,12,2,0.93
5,2024-01-22 12:30:00,10,3,1.27
6,2024-01-22 12:30:00,6,3,1.38
7,2024-01-22 12:30:00,4,3,1.41
8,2024-01-22 12:30:00,10,0,0.59
9,2024-01-22 12:30:00,12,2,1.19
10,2024-01-22 12:30:00,8,0,0.8
11,2024-01-22 12:30:00,7,2,1.01
12,2024-01-22 12:30:00,4,0,1.13
1,2024-01-22 12:45:00,11,2,0.97
2,2024-01-22 12:45:00,7,1,0.79
3,2024-01-22 12:45:00,5,1,0.6
4,2024-01-22 12:45:00,14,3,0.88
5,2024-01-22 12:45:00,6,0,1.42
6,2024-01-22 12:45:00,9,0,0.6
7,2024-01-22 12:45:00,7,0,0.8
8,2024-01-22 12:45:00,8,2,1.1
9,2024-01-22 12:45:00,11,1,1.0
10,2024-01-22 12:45:00,8,0,0.83
11,2024-01-22 12:45:00,9,0,1.43
12,2024-01-22 12:45:00,7,2,1.19
1,2024-01-22 13:00:00,14,1,0.62
2,2024-01-22 13:00:00,8,3,0.71
3,2024-01-22 13:00:00,7,1,0.74
4,2024-01-22 13:00:00,14,2,1.41
5,2024-01-22 13:00:00,7,0,1.38
6,2024-01-22 13:00:00,8,0,1.16
7,2024-01-22 13:00:00,7,1,1.37
8,2024-01-22 13:00:00,6,1,1.41
9,2024-01-22 13:00:00,11,2,1.21
10,2024-01-22 13:00:00,6,0,1.02
11,2024-01-22 13:00:00,8,2,1.04
12,2024-01-22 13:00:00,3,2,0.72
1,2024-01-22 13:15:00,14,0,0.65
2,2024-01-22 13:15:00,10,0,1.11
3,2024-01-22 13:15:00,4,0,1.05
4,2024-01-22 13:15:00,13,0,0.9
5,2024-01-22 13:15:00,8,0,0.68
6,2024-01-22 13:15:00,7,1,1.1
7,2024-01-22 13:15:00,7,2,1.43
8,2024-01-22 13:15:00,10,1,1.01
9,2024-01-22 13:15:00,10,3,0.97
10,2024-01-22 13:15:00,10,3,0.7
11,2024-01-22 13:15:00,7,0,0.97
12,2024-01-22 13:15:00,5,2,0.75
1,2024-01-22 13:30:00,11,0,1.39
2,2024-01-22 13:30:00,9,2,1.06
3,2024-01-22 13:30:00,3,2,0.89
4,2024-01-22 13:30:00,11,1,1.47
5,2024-01-22 13:30:00,9,3,1.47
6,2024-01-22 13:30:00,9,2,1.42
7,2024-01-22 13:30:00,5,3,1.24
8,2024-01-22 13:30:00,10,0,0.67
9,2024-01-22 13:30:00,14,1,1.48
10,2024-01-22 13:30:00,6,1,0.73
11,2024-01-22 13:30:00,9,2,0.55
12,2024-01-22 13:30:00,5,3,1.41
1,2024-01-22 13:45:00,11,1,1.04
2,2024-01-22 13:45:00,6,0,0.76
3,2024-01-22 13:45:00,4,3,1.36
4,2024-01-22 13:45:00,12,3,0.59
5,2024-01-22 13:45:00,10,2,1.26
6,2024-01-22 13:45:00,9,2,0.76
7,2024-01-22 13:45:00,3,3,0.77
8,2024-01-22 13:45:00,6,3,1.23
9,2024-01-22 13:45:00,14,0,1.09
10,2024-01-22 13:45:00,6,3,0.68
11,2024-01-22 13:45:00,8,2,1.48
12,2024-01-22 13:45:00,7,0,0.84
1,2024-01-22 14:00:00,10,0,1.02
2,2024-01-22 14:00:00,9,0,0.57
3,2024-01-22 14:00:00,7,1,1.38
4,2024-01-22 14:00:00,11,3,1.09
5,2024-01-22 14:00:00,7,3,1.4
6,2024-01-22 14:00:00,10,3,0.58
7,2024-01-22 14:00:00,6,1,1.0
8,2024-01-22 14:00:00,9,0,1.41
9,2024-01-22 14:00:00,11,0,1.06
10,2024-01-22 14:00:00,10,2,0.65
11,2024-01-22 14:00:00,7,2,0.55
12,2024-01-22 14:00:00,4,1,1.1
1,2024-01-22 14:15:00,11,3,1.01
2,2024-01-22 14:15:00,8,3,0.8
3,2024-01-22 14:15:00,7,0,0.8
4,2024-01-22 14:15:00,13,2,1.5
5,2024-01-22 14:15:00,7,2,1.45
6,2024-01-22 14:15:00,9,0,1.04
7,2024-01-22 14:15:00,7,2,0.61
8,2024-01-22 14:15:00,6,0,1.17
9,2024-01-22 14:15:00,14,0,1.28
10,2024-01-22 14:15:00,7,0,0.9
11,2024-01-22 14:15:00,6,3,0.87
12,2024-01-22 14:15:00,3,0,0.53
1,2024-01-22 14:30:00,11,2,1.37
2,2024-01-22 14:30:00,6,2,0.79
3,2024-01-22 14:30:00,5,0,1.36
4,2024-01-22 14:30:00,12,0,1.44
5,2024-01-22 14:30:00,8,3,0.93
6,2024-01-22 14:30:00,6,1,0.7
7,2024-01-22 14:30:00,3,2,1.01
8,2024-01-22 14:30:00,6,1,1.08
9,2024-01-22 14:30:00,10,1,0.61
10,2024-01-22 14:30:00,9,1,1.17
11,2024-01-22 14:30:00,9,2,1.4
12,2024-01-22 14:30:00,7,1,1.3
1,2024-01-22 14:45:00,14,1,1.41
2,2024-01-22 14:45:00,6,0,0.98
3,2024-01-22 14:45:00,7,1,1.18
4,2024-01-22 14:45:00,12,1,1.01
5,2024-01-22 14:45:00,6,0,0.61
6,2024-01-22 14:45:00,6,0,0.94
7,2024-01-22 14:45:00,7,3,0.73
8,2024-01-22 14:45:00,8,1,1.21
9,2024-01-22 14:45:00,13,3,0.96
10,2024-01-22 14:45:00,6,2,0.72
11,2024-01-22 14:45:00,6,2,0.85
12,2024-01-22 14:45:00,4,3,1.12
1,2024-01-22 15:00:00,10,3,1.08
2,2024-01-22 15:00:00,10,1,0.52
3,2024-01-22 15:00:00,7,0,0.73
4,2024-01-22 15:00:00,14,2,1.35
5,2024-01-22 15:00:00,10,2,1.28
6,2024-01-22 15:00:00,8,0,0.95
7,2024-01-22 15:00:00,4,2,0.65
8,2024-01-22 15:00:00,8,1,1.49
9,2024-01-22 15:00:00,13,3,1.3
10,2024-01-22 15:00:00,9,3,1.12
11,2024-01-22 15:00:00,6,3,0.83
12,2024-01-22 15:00:00,6,2,1.17
1,2024-01-22 15:15:00,11,3,0.99
2,2024-01-22 15:15:00,10,0,1.0
3,2024-01-22 15:15:00,6,2,1.12
4,2024-01-22 15:15:00,12,1,1.1
5,2024-01-22 15:15:00,8,2,1.04
6,2024-01-22 15:15:00,9,2,1.05
7,2024-01-22 15:15:00,7,0,1.49
8,2024-01-22 15:15:00,10,2,1.34
9,2024-01-22 15:15:00,11,1,1.33
10,2024-01-22 15:15:00,6,3,0.61
11,2024-01-22 15:15:00,6,3,1.48
12,2024-01-22 15:15:00,3,2,1.29
1,2024-01-22 15:30:00,13,2,0.96
2,2024-01-22 15:30:00,7,3,0.73
3,2024-01-22 15:30:00,6,2,0.96
4,2024-01-22 15:30:00,11,3,0.6
5,2024-01-22 15:30:00,10,0,0.95
6,2024-01-22 15:30:00,9,0,0.99
7,2024-01-22 15:30:00,3,2,0.68
8,2024-01-22 15:30:00,9,0,1.48
9,2024-01-22 15:30:00,11,1,1.24
10,2024-01-22 15:30:00,9,0,0.66
11,2024-01-22 15:30:00,9,3,0.92
12,2024-01-22 15:30:00,4,2,0.84
1,2024-01-22 15:45:00,11,1,0.7
2,2024-01-22 15:45:00,6,3,1.05
3,2024-01-22 15:45:00,4,1,0.81
4,2024-01-22 15:45:00,11,2,1.25
5,2024-01-22 15:45:00,10,1,1.15
6,2024-01-22 15:45:00,7,1,1.15
7,2024-01-22 15:45:00,5,3,1.48
8,2024-01-22 15:45:00,7,2,1.07
9,2024-01-22 15:45:00,13,1,1.17
10,2024-01-22 15:45:00,8,0,1.39
11,2024-01-22 15:45:00,9,0,1.05
12,2024-01-22 15:45:00,4,0,1.15
1,2024-01-22 16:00:00,14,3,1.44
2,2024-01-22 16:00:00,10,0,0.76
3,2024-01-22 16:00:00,6,3,1.08
4,2024-01-22 16:00:00,12,1,1.23
5,2024-01-22 16:00:00,7,1,0.76
6,2024-01-22 16:00:00,6,3,0.96
7,2024-01-22 16:00:00,6,2,0.68
8,2024-01-22 16:00:00,6,3,0.99
9,2024-01-22 16:00:00,11,0,1.37
10,2024-01-22 16:00:00,8,0,1.08
11,2024-01-22 16:00:00,9,0,0.88
12,2024-01-22 16:00:00,6,2,1.22
1,2024-01-22 16:15:00,11,1,1.2
2,2024-01-22 16:15:00,10,2,1.06
3,2024-01-22 16:15:00,7,1,1.09
4,2024-01-22 16:15:00,13,3,1.41
5,2024-01-22 16:15:00,9,3,1.35
6,2024-01-22 16:15:00,6,0,0.51
7,2024-01-22 16:15:00,7,0,0.79
8,2024-01-22 16:15:00,6,3,1.33
9,2024-01-22 16:15:00,11,1,1.17
10,2024-01-22 16:15:00,6,2,0.96
11,2024-01-22 16:15:00,7,3,1.01
12,2024-01-22 16:15:00,6,0,0.79
1,2024-01-22 16:30:00,13,3,1.15
2,2024-01-22 16:30:00,7,3,1.2
3,2024-01-22 16:30:00,6,3,0.84
4,2024-01-22 16:30:00,12,1,0.58
5,2024-01-22 16:30:00,9,1,0.57
6,2024-01-22 16:30:00,6,3,0.62
7,2024-01-22 16:30:00,6,3,1.03
8,2024-01-22 16:30:00,8,2,1.49
9,2024-01-22 16:30:00,12,2,1.49
10,2024-01-22 16:30:00,10,0,0.64
11,2024-01-22 16:30:00,9,3,1.26
12,2024-01-22 16:30:00,7,3,1.41
1,2024-01-22 16:45:00,13,2,0.53
2,2024-01-22 16:45:00,8,3,0.85
3,2024-01-22 16:45:00,3,0,1.48
4,2024-01-22 16:45:00,11,1,0.59
5,2024-01-22 16:45:00,9,1,0.89
6,2024-01-22 16:45:00,8,1,0.53
7,2024-01-22 16:45:00,3,2,0.61
8,2024-01-22 16:45:00,9,2,1.28
9,2024-01-22 16:45:00,14,3,1.38
10,2024-01-22 16:45:00,10,1,0.7
11,2024-01-22 16:45:00,9,2,0.57
12,2024-01-22 16:45:00,3,2,1.23
1,2024-01-22 17:00:00,17,2,0.5
2,2024-01-22 17:00:00,8,0,0.58
3,2024-01-22 17:00:00,4,0,0.98
4,2024-01-22 17:00:00,16,2,1.11
5,2024-01-22 17:00:00,9,3,1.3
6,2024-01-22 17:00:00,9,1,1.48
7,2024-01-22 17:00:00,7,2,0.99
8,2024-01-22 17:00:00,9,2,0.99
9,2024-01-22 17:00:00,17,0,0.55
10,2024-01-22 17:00:00,11,3,0.55
11,2024-01-22 17:00:00,11,1,0.94
12,2024-01-22 17:00:00,8,3,0.98
1,2024-01-22 17:15:00,17,2,1.21
2,2024-01-22 17:15:00,8,2,1.18
3,2024-01-22 17:15:00,5,1,1.49
4,2024-01-22 17:15:00,17,3,1.31
5,2024-01-22 17:15:00,10,2,1.09
6,2024-01-22 17:15:00,8,2,1.32
7,2024-01-22 17:15:00,7,3,1.39
8,2024-01-22 17:15:00,10,0,0.51
9,2024-01-22 17:15:00,13,0,1.47
10,2024-01-22 17:15:00,9,3,1.22
11,2024-01-22 17:15:00,11,1,1.35
12,2024-01-22 17:15:00,5,1,1.28
1,2024-01-22 17:30:00,15,0,0.67
2,2024-01-22 17:30:00,9,0,1.38
3,2024-01-22 17:30:00,6,3,0.69
4,2024-01-22 17:30:00,13,2,1.48
5,2024-01-22 17:30:00,8,3,0.81
6,2024-01-22 17:30:00,10,3,0.63
7,2024-01-22 17:30:00,5,0,0.79
8,2024-01-22 17:30:00,10,2,0.68
9,2024-01-22 17:30:00,15,1,0.7
10,2024-01-22 17:30:00,10,1,1.1
11,2024-01-22 17:30:00,9,2,0.82
12,2024-01-22 17:30:00,4,1,1.44
1,2024-01-22 17:45:00,14,3,1.28
2,2024-01-22 17:45:00,9,0,1.34
3,2024-01-22 17:45:00,4,0,1.17
4,2024-01-22 17:45:00,13,1,0.58
5,2024-01-22 17:45:00,12,2,1.42
6,2024-01-22 17:45:00,11,2,0.86
7,2024-01-22 17:45:00,7,2,0.6
8,2024-01-22 17:45:00,8,2,1.39
9,2024-01-22 17:45:00,16,0,0.8
10,2024-01-22 17:45:00,12,3,1.03
11,2024-01-22 17:45:00,9,1,0.74
12,2024-01-22 17:45:00,5,1,1.44
1,2024-01-22 18:00:00,16,1,0.59
2,2024-01-22 18:00:00,11,3,1.26
